Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand HGNC ID,Receptor HGNC ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB15:0001187,OSM LIFR,OSM,LIFR,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OSM%20LIFR-based-on-Pubmed-ID-10854424,%2010997905,%201536831,%201542794,%2016051226",OSM (MGC20461),LIFR (CD118),HGNC:8506,HGNC:6597,ENSG00000099985,ENSG00000113594,OSM (MGC20461),LIFR (CD118),secreted,cell membrane
CDB15:0001188,OSM OSMR,OSM,OSMR,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OSM%20OSMR-based-on-Pubmed-ID-10997905,%208999038",OSM (MGC20461),"OSMR (OSMRB, OSMRbeta)",HGNC:8506,HGNC:8507,ENSG00000099985,ENSG00000145623,OSM (MGC20461),"OSMR (OSMRB, OSMRbeta)",secreted,cell membrane
CDB15:0001189,OSTN NPR3,OSTN,NPR3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OSTN%20NPR3-based-on-Pubmed-ID-17951249,OSTN,"NPR3 (NPRC, ANPRC, C5orf23, GUCY2B, FLJ14054)",HGNC:29961,HGNC:7945,ENSG00000188729,ENSG00000113389,OSTN,"NPR3 (NPRC, ANPRC, C5orf23, GUCY2B, FLJ14054)",secreted,cell membrane
CDB15:0001190,OXT AVPR1A,OXT,AVPR1A,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OXT%20AVPR1A-based-on-Pubmed-ID-31664130,"OXT (OT, OXT-NPI, OT-NPI)",AVPR1A (AVPR1),HGNC:8528,HGNC:895,ENSG00000101405,ENSG00000166148,"OXT (OT, OXT-NPI, OT-NPI)",AVPR1A (AVPR1),secreted,cell membrane
CDB15:0001191,OXT AVPR1B,OXT,AVPR1B,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OXT%20AVPR1B-based-on-Pubmed-ID-17283236,"OXT (OT, OXT-NPI, OT-NPI)","AVPR1B (AVPR3, V1bR, VPR3)",HGNC:8528,HGNC:896,ENSG00000101405,ENSG00000198049,"OXT (OT, OXT-NPI, OT-NPI)","AVPR1B (AVPR3, V1bR, VPR3)",secreted,cell membrane
CDB15:0001192,OXT AVPR2,OXT,AVPR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OXT%20AVPR2-based-on-Pubmed-ID-9884074,"OXT (OT, OXT-NPI, OT-NPI)","AVPR2 (DIR3, DIR, V2R)",HGNC:8528,HGNC:897,ENSG00000101405,ENSG00000126895,"OXT (OT, OXT-NPI, OT-NPI)","AVPR2 (DIR3, DIR, V2R)",secreted,cell membrane
CDB15:0001193,OXT OXTR,OXT,OXTR,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-OXT%20OXTR-based-on-Pubmed-ID-10519430,%2010698266,%2012660315,%201313946,%207475979","OXT (OT, OXT-NPI, OT-NPI)",OXTR (OTR),HGNC:8528,HGNC:8529,ENSG00000101405,ENSG00000180914,"OXT (OT, OXT-NPI, OT-NPI)",OXTR (OTR),secreted,cell membrane
CDB15:0001194,PDGFA PDGFRA,PDGFA,PDGFRA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFA%20PDGFRA-based-on-Pubmed-ID-2544881,"PDGFA (PDGF1, PDGF-A)","PDGFRA (CD140a, PDGFR2, GAS9)",HGNC:8799,HGNC:8803,ENSG00000197461,ENSG00000134853,"PDGFA (PDGF1, PDGF-A)","PDGFRA (CD140a, PDGFR2, GAS9)",secreted,cell membrane
CDB15:0001195,PDGFB LRP1,PDGFB,LRP1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFB%20LRP1-based-on-Pubmed-ID-11854294,"PDGFB (SIS, SSV)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",HGNC:8800,HGNC:6692,ENSG00000100311,ENSG00000123384,"PDGFB (SIS, SSV)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0001196,PDGFB PDGFRA,PDGFB,PDGFRA,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFB%20PDGFRA-based-on-Pubmed-ID-2544881,"PDGFB (SIS, SSV)","PDGFRA (CD140a, PDGFR2, GAS9)",HGNC:8800,HGNC:8803,ENSG00000100311,ENSG00000134853,"PDGFB (SIS, SSV)","PDGFRA (CD140a, PDGFR2, GAS9)",secreted,cell membrane
CDB15:0001197,PDGFB PDGFRB,PDGFB,PDGFRB,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFB%20PDGFRB-based-on-Pubmed-ID-11903042,"PDGFB (SIS, SSV)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)",HGNC:8800,HGNC:8804,ENSG00000100311,ENSG00000113721,"PDGFB (SIS, SSV)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)",secreted,cell membrane
CDB15:0001198,PDGFC PDGFRA,PDGFC,PDGFRA,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFC%20PDGFRA-based-on-Pubmed-ID-10806482,%2011297552","PDGFC (SCDGF, fallotein)","PDGFRA (CD140a, PDGFR2, GAS9)",HGNC:8801,HGNC:8803,ENSG00000145431,ENSG00000134853,"PDGFC (SCDGF, fallotein)","PDGFRA (CD140a, PDGFR2, GAS9)","secreted, cell membrane",cell membrane
CDB15:0001199,PDGFC PDGFRB,PDGFC,PDGFRB,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFC%20PDGFRB-based-on-Pubmed-ID-19795151,"PDGFC (SCDGF, fallotein)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)",HGNC:8801,HGNC:8804,ENSG00000145431,ENSG00000113721,"PDGFC (SCDGF, fallotein)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)","secreted, cell membrane",cell membrane
CDB15:0001200,PDGFD PDGFRB,PDGFD,PDGFRB,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDGFD%20PDGFRB-based-on-Pubmed-ID-14514732,"PDGFD (SCDGF-B, MSTP036, IEGF)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)",HGNC:30620,HGNC:8804,ENSG00000170962,ENSG00000113721,"PDGFD (SCDGF-B, MSTP036, IEGF)","PDGFRB (PDGFR, JTK12, CD140b, PDGFR1)",secreted,cell membrane
CDB15:0001201,PDYN OPRD1,PDYN,OPRD1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDYN%20OPRD1-based-on-Pubmed-ID-8624732,"PDYN (SCA23, PENKB, ADCA)",OPRD1,HGNC:8820,HGNC:8153,ENSG00000101327,ENSG00000116329,"PDYN (SCA23, PENKB, ADCA)",OPRD1,secreted,cell membrane
CDB15:0001202,PDYN OPRK1,PDYN,OPRK1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDYN%20OPRK1-based-on-Pubmed-ID-39009835,%207869844","PDYN (SCA23, PENKB, ADCA)","OPRK1 (KOR, OPRK)",HGNC:8820,HGNC:8154,ENSG00000101327,ENSG00000082556,"PDYN (SCA23, PENKB, ADCA)","OPRK1 (KOR, OPRK)",secreted,cell membrane
CDB15:0001203,PDYN OPRM1,PDYN,OPRM1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PDYN%20OPRM1-based-on-Pubmed-ID-9689128,"PDYN (SCA23, PENKB, ADCA)","OPRM1 (MOR1, MOP)",HGNC:8820,HGNC:8156,ENSG00000101327,ENSG00000112038,"PDYN (SCA23, PENKB, ADCA)","OPRM1 (MOR1, MOP)",secreted,cell membrane
CDB15:0001204,PENK MRGPRX1,PENK,MRGPRX1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PENK%20MRGPRX1-based-on-Pubmed-ID-11850634,%2015163697",PENK,MRGPRX1 (MRGX1),HGNC:8831,HGNC:17962,ENSG00000181195,ENSG00000170255,PENK,MRGPRX1 (MRGX1),secreted,cell membrane
CDB15:0001205,PENK OGFR,PENK,OGFR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PENK%20OGFR-based-on-Pubmed-ID-17332915,PENK,OGFR (7-60),HGNC:8831,HGNC:15768,ENSG00000181195,ENSG00000060491,PENK,OGFR (7-60),secreted,"Cytoplasm, Nucleoplasm"
CDB15:0001206,PENK OPRD1,PENK,OPRD1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PENK%20OPRD1-based-on-Pubmed-ID-39009835,PENK,OPRD1,HGNC:8831,HGNC:8153,ENSG00000181195,ENSG00000116329,PENK,OPRD1,secreted,cell membrane
CDB15:0001207,PENK OPRK1,PENK,OPRK1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PENK%20OPRK1-based-on-Pubmed-ID-8624732,PENK,"OPRK1 (KOR, OPRK)",HGNC:8831,HGNC:8154,ENSG00000181195,ENSG00000082556,PENK,"OPRK1 (KOR, OPRK)",secreted,cell membrane
CDB15:0001208,PENK OPRM1,PENK,OPRM1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PENK%20OPRM1-based-on-Pubmed-ID-9689128,PENK,"OPRM1 (MOR1, MOP)",HGNC:8831,HGNC:8156,ENSG00000181195,ENSG00000112038,PENK,"OPRM1 (MOR1, MOP)",secreted,cell membrane
CDB15:0001209,PF4 CXCR3,PF4,CXCR3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20CXCR3-based-on-Pubmed-ID-12782716,"PF4 (SCYB4, CXCL4)","CXCR3 (GPR9, CKR-L2, CMKAR3, IP10-R, MigR, CD183)",HGNC:8861,HGNC:4540,ENSG00000163737,ENSG00000186810,"PF4 (SCYB4, CXCL4)","CXCR3 (GPR9, CKR-L2, CMKAR3, IP10-R, MigR, CD183)",secreted,cell membrane
CDB15:0001210,PF4 FGFR2,PF4,FGFR2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20FGFR2-based-on-Pubmed-ID-9558385,"PF4 (SCYB4, CXCL4)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",HGNC:8861,HGNC:3689,ENSG00000163737,ENSG00000066468,"PF4 (SCYB4, CXCL4)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB15:0001211,PF4 LDLR,PF4,LDLR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20LDLR-based-on-Pubmed-ID-11986215,"PF4 (SCYB4, CXCL4)",LDLR (LDLCQ2),HGNC:8861,HGNC:6547,ENSG00000163737,ENSG00000130164,"PF4 (SCYB4, CXCL4)",LDLR (LDLCQ2),secreted,cell membrane
CDB15:0001212,PF4 PROCR,PF4,PROCR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20PROCR-based-on-Pubmed-ID-9395524,"PF4 (SCYB4, CXCL4)","PROCR (EPCR, CCD41, CD201)",HGNC:8861,HGNC:9452,ENSG00000163737,ENSG00000101000,"PF4 (SCYB4, CXCL4)","PROCR (EPCR, CCD41, CD201)",secreted,cell membrane
CDB15:0001213,PF4 SDC2,PF4,SDC2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20SDC2-based-on-Pubmed-ID-7524669,"PF4 (SCYB4, CXCL4)","SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",HGNC:8861,HGNC:10659,ENSG00000163737,ENSG00000169439,"PF4 (SCYB4, CXCL4)","SDC2 (HSPG, HSPG1, fibroglycan, SYND2, CD362)",secreted,cell membrane
CDB15:0001214,PF4 THBD,PF4,THBD,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PF4%20THBD-based-on-Pubmed-ID-9395524,"PF4 (SCYB4, CXCL4)","THBD (CD141, THRM, BDCA-3)",HGNC:8861,HGNC:11784,ENSG00000163737,ENSG00000178726,"PF4 (SCYB4, CXCL4)","THBD (CD141, THRM, BDCA-3)",secreted,cell membrane
CDB15:0001215,PGF FLT1,PGF,FLT1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PGF%20FLT1-based-on-Pubmed-ID-14684734,%207929268,%209452434","PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)","FLT1 (FLT, VEGFR1)",HGNC:8893,HGNC:3763,ENSG00000119630,ENSG00000102755,"PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)","FLT1 (FLT, VEGFR1)",secreted,cell membrane
CDB15:0001216,PGF NRP1,PGF,NRP1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PGF%20NRP1-based-on-Pubmed-ID-11986311,"PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)","NRP1 (NRP, VEGF165R, CD304)",HGNC:8893,HGNC:8004,ENSG00000119630,ENSG00000099250,"PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)","NRP1 (NRP, VEGF165R, CD304)",secreted,cell membrane
CDB15:0001217,PGF NRP2,PGF,NRP2,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PGF%20NRP2-based-on-Pubmed-ID-10748121,"PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)",NRP2 (VEGF165R2),HGNC:8893,HGNC:8005,ENSG00000119630,ENSG00000118257,"PGF (PGFL, PlGF-2, SHGC-10760, D12S1900, PIGF, PLGF, PlGF)",NRP2 (VEGF165R2),secreted,cell membrane
CDB15:0001218,PIP CD4,PIP,CD4,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PIP%20CD4-based-on-Pubmed-ID-10820003,"PIP (GCDFP-15, GCDFP15, GPIP4, SABP, BRST-2)","CD4 (T4, Leu-3)",HGNC:8993,HGNC:1678,ENSG00000159763,ENSG00000010610,"PIP (GCDFP-15, GCDFP15, GPIP4, SABP, BRST-2)","CD4 (T4, Leu-3)",secreted,cell membrane
CDB15:0001219,PLA2G10 PLA2R1,PLA2G10,PLA2R1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLA2G10%20PLA2R1-based-on-Pubmed-ID-10922494,%2011019817",PLA2G10 (GXPLA2),"PLA2R1 (PLA2G1R, PLA2IR, PLA2-R, CLEC13C)",HGNC:9029,HGNC:9042,ENSG00000069764,ENSG00000153246,PLA2G10 (GXPLA2),"PLA2R1 (PLA2G1R, PLA2IR, PLA2-R, CLEC13C)",secreted,cell membrane
CDB15:0001220,PLAT ITGAM,PLAT,ITGAM,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAT%20ITGAM-based-on-Pubmed-ID-22677557,PLAT,"ITGAM (CR3A, CD11B, MAC-1, CD11b)",HGNC:9051,HGNC:6149,ENSG00000104368,ENSG00000169896,PLAT,"ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
CDB15:0001221,PLAT LRP1,PLAT,LRP1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAT%20LRP1-based-on-Pubmed-ID-1502153,PLAT,"LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",HGNC:9051,HGNC:6692,ENSG00000104368,ENSG00000123384,PLAT,"LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0001222,PLAU ITGAM,PLAU,ITGAM,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAU%20ITGAM-based-on-Pubmed-ID-21969013,"PLAU (URK, UPA)","ITGAM (CR3A, CD11B, MAC-1, CD11b)",HGNC:9052,HGNC:6149,ENSG00000122861,ENSG00000169896,"PLAU (URK, UPA)","ITGAM (CR3A, CD11B, MAC-1, CD11b)",secreted,cell membrane
CDB15:0001223,PLAU LRP1,PLAU,LRP1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAU%20LRP1-based-on-Pubmed-ID-10896774,%208490961","PLAU (URK, UPA)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",HGNC:9052,HGNC:6692,ENSG00000122861,ENSG00000123384,"PLAU (URK, UPA)","LRP1 (APR, A2MR, LRP, CD91, LRP1A, APOER, IGFBP3R1, IGFBP-3R)",secreted,cell membrane
CDB15:0001224,PLAU LRP2,PLAU,LRP2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAU%20LRP2-based-on-Pubmed-ID-7673355,%208344937","PLAU (URK, UPA)","LRP2 (gp330, DBS)",HGNC:9052,HGNC:6694,ENSG00000122861,ENSG00000081479,"PLAU (URK, UPA)","LRP2 (gp330, DBS)",secreted,cell membrane
CDB15:0001225,PLAU PLAUR,PLAU,PLAUR,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAU%20PLAUR-based-on-Pubmed-ID-11501527,%2016456079,%203023326","PLAU (URK, UPA)","PLAUR (URKR, UPAR, CD87)",HGNC:9052,HGNC:9053,ENSG00000122861,ENSG00000011422,"PLAU (URK, UPA)","PLAUR (URKR, UPAR, CD87)",secreted,cell membrane
CDB15:0001226,PLAU VLDLR,PLAU,VLDLR,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLAU%20VLDLR-based-on-Pubmed-ID-7592875,"PLAU (URK, UPA)","VLDLR (CARMQ1, CHRMQ1, VLDLRCH)",HGNC:9052,HGNC:12698,ENSG00000122861,ENSG00000147852,"PLAU (URK, UPA)","VLDLR (CARMQ1, CHRMQ1, VLDLRCH)",secreted,cell membrane
CDB15:0001227,PLG F2R,PLG,F2R,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20F2R-based-on-Pubmed-ID-10978167,PLG,"F2R (TR, CF2R, PAR1, PAR-1)",HGNC:9071,HGNC:3537,ENSG00000122194,ENSG00000181104,PLG,"F2R (TR, CF2R, PAR1, PAR-1)",secreted,cell membrane
CDB15:0001228,PLG F2RL1,PLG,F2RL1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20F2RL1-based-on-Pubmed-ID-10978167,PLG,"F2RL1 (GPR11, PAR2)",HGNC:9071,HGNC:3538,ENSG00000122194,ENSG00000164251,PLG,"F2RL1 (GPR11, PAR2)",secreted,cell membrane
CDB15:0001229,PLG F3,PLG,F3,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20F3-based-on-Pubmed-ID-9490681,PLG,"F3 (CD142, TF)",HGNC:9071,HGNC:3541,ENSG00000122194,ENSG00000117525,PLG,"F3 (CD142, TF)",secreted,cell membrane
CDB15:0001230,PLG ITGA9,PLG,ITGA9,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20ITGA9-based-on-Pubmed-ID-15247268,PLG,"ITGA9 (RLC, ITGA4L, ALPHA-RLC)",HGNC:9071,HGNC:6145,ENSG00000122194,ENSG00000144668,PLG,"ITGA9 (RLC, ITGA4L, ALPHA-RLC)",secreted,cell membrane
CDB15:0001231,PLG ITGB1,PLG,ITGB1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20ITGB1-based-on-Pubmed-ID-15247268,PLG,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",HGNC:9071,HGNC:6153,ENSG00000122194,ENSG00000150093,PLG,"ITGB1 (FNRB, MSK12, MDF2, CD29, GPIIA)",secreted,cell membrane
CDB15:0001232,PLG PLGRKT,PLG,PLGRKT,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLG%20PLGRKT-based-on-Pubmed-ID-19897580,PLG,"PLGRKT (C9orf46, MDS030, FLJ14688, AD025, Plg-RKT)",HGNC:9071,HGNC:23633,ENSG00000122194,ENSG00000107020,PLG,"PLGRKT (C9orf46, MDS030, FLJ14688, AD025, Plg-RKT)",secreted,cell membrane
CDB15:0001233,PLTP ABCA1,PLTP,ABCA1,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PLTP%20ABCA1-based-on-Pubmed-ID-14559902,PLTP (BPIFE),"ABCA1 (ABC1, HDLDT1, TGD)",HGNC:9093,HGNC:29,ENSG00000100979,ENSG00000165029,PLTP (BPIFE),"ABCA1 (ABC1, HDLDT1, TGD)",secreted,cell membrane
CDB15:0001234,PMCH MCHR1,PMCH,MCHR1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PMCH%20MCHR1-based-on-Pubmed-ID-10421367,%2010421368,%2011375253,%2011478907,%2011839762",PMCH (MCH),"MCHR1 (GPR24, SLC1, MCH1R)",HGNC:9109,HGNC:4479,ENSG00000183395,ENSG00000128285,PMCH (MCH),"MCHR1 (GPR24, SLC1, MCH1R)",secreted,cell membrane
CDB15:0001235,PMCH MCHR2,PMCH,MCHR2,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PMCH%20MCHR2-based-on-Pubmed-ID-11274220,%2011404457,%2011416225,%2011478907,%2011839762",PMCH (MCH),"MCHR2 (GPR145, SLT, MCH2, MCH2R)",HGNC:9109,HGNC:20867,ENSG00000183395,ENSG00000152034,PMCH (MCH),"MCHR2 (GPR145, SLT, MCH2, MCH2R)",secreted,cell membrane
CDB15:0001236,PNOC OPRL1,PNOC,OPRL1,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PNOC%20OPRL1-based-on-Pubmed-ID-10369464,%2010692489,%2011097863,%2012070757,%2012967935,%2022827708,%207481766,%208849681","PNOC (PPNOC, N/OFQ, NOP)","OPRL1 (NOCIR, ORL1, OOR, KOR-3, NOPr, PNOCR)",HGNC:9163,HGNC:8155,ENSG00000168081,ENSG00000125510,"PNOC (PPNOC, N/OFQ, NOP)","OPRL1 (NOCIR, ORL1, OOR, KOR-3, NOPr, PNOCR)",secreted,cell membrane
CDB15:0001237,PODXL2 SELL,PODXL2,SELL,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PODXL2%20SELL-based-on-Pubmed-ID-12889478,"PODXL2 (PODLX2, endoglycan, EG)","SELL (LYAM1, LNHR, LSEL, LAM1, LAM-1, hLHRc, Leu-8, Lyam-1, PLNHR, CD62L)",HGNC:17936,HGNC:10720,ENSG00000114631,ENSG00000188404,"PODXL2 (PODLX2, endoglycan, EG)","SELL (LYAM1, LNHR, LSEL, LAM1, LAM-1, hLHRc, Leu-8, Lyam-1, PLNHR, CD62L)",cell membrane,cell membrane
CDB15:0001238,PODXL SELL,PODXL,SELL,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-PODXL%20SELL-based-on-Pubmed-ID-22814396,%209625756","PODXL (PCLP, Gp200, PC, PODXL1, PDX, gp135)","SELL (LYAM1, LNHR, LSEL, LAM1, LAM-1, hLHRc, Leu-8, Lyam-1, PLNHR, CD62L)",HGNC:9171,HGNC:10720,ENSG00000128567,ENSG00000188404,"PODXL (PCLP, Gp200, PC, PODXL1, PDX, gp135)","SELL (LYAM1, LNHR, LSEL, LAM1, LAM-1, hLHRc, Leu-8, Lyam-1, PLNHR, CD62L)",cell membrane,cell membrane
CDB15:0001239,POMC MC1R,POMC,MC1R,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-POMC%20MC1R-based-on-Pubmed-ID-10942578,%2011041375,%201516719,%207774675","POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC1R (MSH-R),HGNC:9201,HGNC:6929,ENSG00000115138,ENSG00000258839,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC1R (MSH-R),secreted,cell membrane
CDB15:0001240,POMC MC2R,POMC,MC2R,Direct,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-POMC%20MC2R-based-on-Pubmed-ID-12213892,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC2R (ACTHR),HGNC:9201,HGNC:6930,ENSG00000115138,ENSG00000185231,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC2R (ACTHR),secreted,cell membrane
CDB15:0001241,POMC MC3R,POMC,MC3R,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-POMC%20MC3R-based-on-Pubmed-ID-10358030,%2010493100,%207774675","POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC3R (MC3),HGNC:9201,HGNC:6931,ENSG00000115138,ENSG00000124089,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC3R (MC3),secreted,cell membrane
CDB15:0001242,POMC MC4R,POMC,MC4R,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-POMC%20MC4R-based-on-Pubmed-ID-10493100,%2011101306,%2012165561,%208884876","POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC4R,HGNC:9201,HGNC:6932,ENSG00000115138,ENSG00000166603,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC4R,secreted,cell membrane
CDB15:0001243,POMC MC5R,POMC,MC5R,Direct,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-POMC%20MC5R-based-on-Pubmed-ID-11785979,%207774675,%208185570","POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC5R,HGNC:9201,HGNC:6933,ENSG00000115138,ENSG00000176136,"POMC (MSH, POC, CLIP, ACTH, NPP, LPH)",MC5R,secreted,cell membrane
